gene	sample1	sample2	sample1_rpkm	sample2_rpkm	sp1_rpkm/sp2_rpkm	log2(sp1_rpkm/sp2_rpkm)
st18	109	101	0.157761342714	0.146111773509	1.07973053043	0.11067130228318942
shroom3	2220	2057	4.03066355193	3.73291076215	1.07976423996	0.11071634297059224
tipin	1075	996	34.6779881065	32.1140079094	1.07983993167	0.11081747266679946
LOC100537572	544	504	10.9897221478	10.1767262329	1.07988776511	0.11088137800848069
si.ch211.151p13.8	272	252	2.84842213564	2.63770201651	1.07988776511	0.11088137800848069
zgc.162964	1114	1032	15.2613761015	14.1311642458	1.07998009478	0.11100472217483537
dnaja3b	190	176	2.50045023278	2.31508544441	1.08006822764	0.11112244995170815
LOC101886504	950	880	20.4904976776	18.9714845352	1.08006822764	0.11112244995170815
zfpm1	6120	5669	7.18553147162	6.65278783057	1.0800782551	0.11113584401864535
ddx5	40830	37820	1105.02392733	1023.06580516	1.08011031329	0.11117866453344703
wapla	9710	8994	46.7869783661	43.3160048812	1.08013143166	0.11120687189559654
golga7ba	556	515	3.63422991246	3.36460881652	1.08013445563	0.11121091091098431
LOC793338	3715	3441	78.9735822996	73.1134765987	1.08015082819	0.1112327789470351
LOC100329885	244	226	19.7327551307	18.2682136434	1.08016883949	0.1112568354057564
terf1	854	791	10.3098102649	9.5446284766	1.08016883949	0.1112568354057564
vps28	1586	1469	14.7319383433	13.6385514974	1.08016883949	0.1112568354057564
zyg11	976	904	5.20645784001	4.82004076554	1.08016883949	0.1112568354057564
nelfa	759	703	10.2165693799	9.45819753947	1.08018143386	0.11127365660098894
ppp3r1a	4306	3988	25.9439383599	24.0163370818	1.08026208458	0.11138137002709557
lamtor5	203	188	7.4860578194	6.92954518483	1.08031012422	0.11144552576559649
cmtm4	1272	1178	4.42222842939	4.09344626622	1.08031915941	0.1114575917119522
LOC100004411	230	213	1.70327978715	1.57662171044	1.08033510884	0.11147889097659464
chd1l	2002	1854	9.02116372417	8.35022088852	1.08035030984	0.11149919046852073
bud31	2676	2478	146.640726922	135.724903105	1.08042609401	0.11160038875891735
cul3a	6065	5616	24.3802338272	22.5644058768	1.08047311152	0.11166316996136957
csrp2bp	1918	1776	22.9066339342	21.2004645125	1.08047792635	0.1116695989260825
ifnphi3	27	25	1.72531401498	1.59673975086	1.08052299321	0.11172977264680144
si.ch211.173a9.6	27	25	0.687322591175	0.63610177247	1.08052299321	0.11172977264680171
spsb3b	27	25	0.38694637874	0.358110268057	1.08052299321	0.11172977264680171
trpm2	675	625	1.10832465295	1.0257298178	1.08052299321	0.11172977264680171
zgc.64065	27	25	0.623486212965	0.577022624121	1.08052299321	0.11172977264680171
lin28a	23908	22137	115.184322527	106.600350514	1.08052480101	0.11173218639324252
cratb	3091	2862	33.3515423203	30.8657112661	1.08053697622	0.11174844238961333
tia1.3	7275	6736	219.34631275	202.996785857	1.08054081656	0.11175356987466994
idh3b	1336	1237	12.6838900566	11.738306708	1.08055534517	0.11177296775574032
LOC100003291	2348	2174	8.82248239745	8.16473305727	1.08055980956	0.11177892834080094
tprg1l	688	637	7.61629477966	7.04830162772	1.08058581797	0.11181365270385529
acss2l	3561	3297	10.033192998	9.28487117443	1.08059582191	0.11182700895073357
csnk2a1	7890	7305	75.3111348929	69.6934801792	1.08060516851	0.11183948746801783
si.dkey.60a16.1	418	387	14.1231629725	13.0694224578	1.08062640243	0.11186783619453003
zgc.174310	647	599	48.9551905273	45.3013380029	1.08065661381	0.11190816946177967
rps6kb1b	6779	6276	59.0519765259	54.6438740891	1.08066965438	0.11192557874068856
ptch1	5444	5040	7.75088401937	7.17221666701	1.08068180023	0.11194179337477361
ppcs	431	399	10.6090337487	9.8166023501	1.08072359156	0.11199758312481017
angptl2a	202	187	0.970649374631	0.898136525491	1.08073700054	0.11201548312221578
adcy6b	7567	7005	12.3754232224	11.4507572591	1.0807515121	0.1120348547321317
srrt	11066	10244	38.2202397393	35.3640546716	1.08076520338	0.11205313110341383
shhb	834	772	25.9519651351	24.0110549306	1.08083402458	0.11214499643464107
si.cabz01054394.6	417	386	9.08018235836	8.40108855924	1.08083402458	0.11214499643464107
rps17	5379	4979	133.91575306	123.897342832	1.08086057376	0.11218043378153955
arpp19b	1855	1717	28.7929501209	26.6380413429	1.08089591687	0.1122276077640892
sltm	13018	12049	88.0323357971	81.4401762734	1.08094480913	0.11229286383994841
LOC101883771	403	373	8.17862847072	7.5661336445	1.08095215535	0.11230266853078741
bbs4	1034	957	4.56666854114	4.22455172784	1.08098298597	0.11234381608696678
exorh	94	87	8.37657065073	7.74903098334	1.08098298597	0.11234381608696678
si.cabz01054396.2	564	522	5.90834372523	5.46571389367	1.08098298597	0.11234381608696678
hnrpl	32345	29936	413.267122169	382.302566149	1.08099489452	0.1123597093187417
LOC101885225	537	497	3.3316773916	3.08201527844	1.08100612444	0.11237469668118427
jazf1a	2725	2522	10.4239113158	9.64270822881	1.08101490458	0.11238641448148913
prpsap1	2483	2298	28.8883427777	26.7230285664	1.08102802442	0.11240392378878533
topbp1	3473	3214	12.6947654416	11.7423632878	1.08110821735	0.11251094196505573
ptprk	31653	29291	16.7929387668	15.5322999211	1.08116240686	0.1125832538503896
lhx4	67	62	0.289896794684	0.268132861394	1.08116846692	0.11259134032895517
nalcn	871	806	0.826743862548	0.76467626262	1.08116846692	0.11259134032895517
slc39a10	6954	6435	34.3581326812	31.7784828755	1.08117598992	0.11260137887762145
cep85l	6189	5727	8.44332174613	7.80925819488	1.08119382602	0.11262517874060467
frmd8	1848	1710	17.0780565748	15.795098332	1.08122508742	0.11266689190085502
nf2b	2490	2304	24.8953364258	23.0245350897	1.08125251298	0.11270348577118872
perp	10241	9476	101.213526811	93.6075732971	1.08125361278	0.11270495321391755
upf2	3920	3627	34.8104104045	32.1929203136	1.08130638865	0.1127753692903488
zdbf2	642	594	8.69458986753	8.0406333731	1.08133146533	0.11280882657959536
map3k20	1324	1225	1.85210304185	1.71278555303	1.08133971505	0.11281983317534261
mipep	1323	1224	4.41151981493	4.07943061089	1.08140577343	0.11290796384408251
cox6b2	3955	3659	77.5643162461	71.7245170364	1.08141984709	0.11292673927912467
arl14ep	1496	1384	47.5049705636	43.9271768373	1.08144829656	0.11296469250896962
ddr1	7386	6833	15.2882934945	14.1367921054	1.08145422105	0.11297259598903314
si.cabz01036022.1	414	383	1.49922081626	1.38628900579	1.08146339616	0.11298483583242584
tnnt2b	267	247	1.08371900828	1.00205630573	1.08149512366	0.11302716036093376
llph	2376	2198	144.404949022	133.522074683	1.08150618065	0.11304191010959226
nop58	20301	18779	247.685408902	229.005122198	1.08157147982	0.11312901451519825
commd4	480	444	7.85236264396	7.25991980792	1.08160459781	0.11317318951647024
gc2	80	74	0.400270947042	0.37007141783	1.08160459781	0.11317318951647024
erlin1	9213	8522	88.5518367507	81.8705626408	1.08160777078	0.11317742177686897
rngtt	11026	10199	9.41411766718	8.70380130996	1.08160990031	0.1131802622270524
LOC110439423	998	923	11.41691218	10.5538170804	1.0817803732	0.11340762794954411
LOC100000278	226	209	1.78088594211	1.64612835259	1.08186335489	0.11351829059236265
ube2d3	1993	1843	17.6337092549	16.2986432878	1.08191270546	0.11358409946640267
zgc.101858	797	737	25.8598343514	23.9014719611	1.08193480274	0.11361356515345994
LOC100536441	1647	1523	25.9282826443	23.964578729	1.08194193345	0.11362307349712045
ttn.2	22506	20811	19.0037976437	17.5640544391	1.08197100559	0.11366183867543514
tmem62	982	908	5.32879614373	4.92485229316	1.08202151588	0.11372918728183581
zgc.194224	849	785	16.7706010232	15.498880726	1.08205239589	0.11377036003210673
zgc.163098.3	1286	1189	8.46316064931	7.82101670232	1.08210491953	0.11384038784034924
dnaja2l	2730	2524	33.4761207942	30.9351034247	1.08214025777	0.11388750108272361
lnpb	1537	1421	9.23758751229	8.53627737859	1.08215643689	0.11390907070604843
si.dkey.32n7.4	53	49	0.271713866624	0.251085570775	1.08215643689	0.11390907070604901
jade3	6809	6295	29.9086636094	27.6375251585	1.08217589809	0.11393501550324098
frmpd4	702	649	1.17675510083	1.08738519749	1.08218789767	0.11395101256347981
tmem59	543	502	9.83492465873	9.08792360029	1.08219711029	0.11396329411164746
map3k4	9853	9109	25.8905792849	23.9239964556	1.08220126738	0.11396883598726358
rpl18	13703	12668	147.041676806	135.869690489	1.08222574348	0.1140014650026301
si.ch211.267e7.3	5202	4809	17.9821743655	16.6156133023	1.08224559866	0.11402793332534462
ccbl2	450	416	8.1299327233	7.51203341526	1.08225460057	0.11403993333400243
magi1b	26283	24297	18.1591465255	16.7788771428	1.08226232131	0.11405022539674482
mcu	4840	4474	5.72157348413	5.28634911271	1.08232985793	0.1141402513608956
LOC101885302	119	110	1.0302271543	0.951849878764	1.08234205549	0.11415651004134154
notch3	20692	19127	104.820109743	96.845342789	1.08234538414	0.11416094692551966
myo1b	6739	6229	9.06199297145	8.37213722326	1.08239900157	0.1142324136508979
si.dkey.283b15.4	3290	3041	20.6858298798	19.1109912404	1.08240486428	0.11424022784986361
cstf2	6883	6362	39.3341463462	36.3392004048	1.08241639629	0.11425559833324846
anp32b	14016	12955	368.135543169	340.103280699	1.08242279349	0.11426412479177464
naa20	819	757	10.2903000447	9.50669932429	1.08242616008	0.11426861191333479
prkrirb	1466	1355	25.6267740735	23.6749465712	1.08244274159	0.11429071215063576
lrch3	7158	6616	16.2968926599	15.0556097845	1.08244653609	0.11429576950316726
asap2a	15342	14180	18.0077999248	16.6358368203	1.08247033915	0.11432749409398428
lama4	132	122	0.483353550246	0.446519628589	1.08249115895	0.11435524205362502
si.ch211.113g11.6	462	427	1.56615242866	1.44680389831	1.08249115895	0.11435524205362502
ndfip2	4171	3855	15.6083642843	14.4188733636	1.08249541353	0.1143609123448867
ccdc174	1267	1171	36.2672594377	33.5030821115	1.08250516526	0.11437390889765237
hddc3	356	329	25.3551934639	23.420845604	1.0825908634	0.11448811748921382
coa1	145	134	3.59445685156	3.32016611768	1.08261355732	0.11451835981521981
card14.2	448	414	1.55363633915	1.43503152013	1.0826496264	0.11456642481633665
rpl30	9328	8620	257.219936694	237.581761465	1.08265859765	0.11457837948209382
ppp2r5d	5428	5016	11.4924084292	10.6149629669	1.08266118922	0.11458183287487297
LOC100332329	9973	9216	15.0281681556	13.8807341164	1.08266378634	0.11458529364663907
fam199x	2249	2078	12.2425606141	11.3062372181	1.08281476657	0.11478646713166263
tsc22d1	17404	16080	31.421455265	29.0170332615	1.082862434	0.11484997573229601
btr22	92	85	0.604605164692	0.558332223775	1.0828770738	0.11486948017736873
LOC101883656	289	267	1.45128886054	1.34016114673	1.08292115771	0.11492821107118277
ralgps2	10430	9635	7.49894655475	6.924005616	1.08303588568	0.11508104648210252
immt	1193	1102	6.04708294665	5.58311815828	1.08310137368	0.11516827938212834
LOC110439984	380	351	21.7091881205	20.0427285394	1.0831453451	0.11522684828444488
pard6b	1651	1525	6.68334529869	6.17030188609	1.0831472142	0.115229337833705
scp2b	406	375	2.4824706187	2.29181255245	1.08319095122	0.11528759205999073
ing3	2855	2637	38.2451065562	35.3077168403	1.08319398644	0.11529163464370244
sorcs3	3965	3662	1.56713688762	1.44667782342	1.08326599209	0.11538753505206152
eif4e1c	5443	5027	62.9901505303	58.147753355	1.0832774595	0.11540280728778464
kdelc2	1766	1631	19.1607716007	17.6874814894	1.08329564117	0.11542702119463935
fam222ba	17578	16234	31.1703068011	28.7731162889	1.08331355173	0.115450873647685
akirin2	3387	3128	51.7605111012	47.7793069934	1.08332486087	0.1154659344448626
LOC100536746	170	157	9.42909650542	8.70383309209	1.08332689812	0.11546864750413242
rpusd2	693	640	14.171060709	13.0809365908	1.08333685517	0.11548190750790908
ehbp1	10460	9660	7.63151458754	7.04443105708	1.08334009173	0.11548621766922577
LOC110438871	7727	7136	238.080585376	219.764557685	1.08334386529	0.11549124295315681
si.dkey.81e3.1	588	543	0.446578668142	0.412202119153	1.08339731261	0.11556241729006052
fmo5	2507	2315	34.0595653449	31.4358715308	1.08346178065	0.11564826294439827
LOC103909734	927	856	2.17468853555	2.00715465985	1.08346834405	0.11565700248244154
rpgrip1l	2023	1868	8.30046495459	7.6607828458	1.08350087996	0.1157003251066787
samd4a	1474	1361	3.04613075614	2.81124648754	1.08355164503	0.11576791784913268
ncbp3	4252	3926	36.2807638954	33.4829106959	1.08356063261	0.1157798843229915
asap3	795	734	3.65917041734	3.37676867191	1.08363076446	0.11587325758656258
LOC100534785	547	505	8.07544769637	7.45178648987	1.08369284431	0.11595590541145737
zgc.171592	794	733	12.5999500567	11.6263137411	1.08374419763	0.1160242692672036
rpl7	16754	15466	518.873214759	478.751876689	1.08380403299	0.1161039207262852
ppp3ccb	4539	4190	12.1008214664	11.1649925137	1.08381814421	0.11612270460923736
ankrd22	130	120	5.08710635972	4.69351763604	1.08385794072	0.11617567767799375
ccdc172	52	48	1.50856986282	1.39185201874	1.08385794072	0.11617567767799375
cpa1	26	24	0.675236078963	0.622993155833	1.08385794072	0.11617567767799344
dnm3b	65	60	1.42341220314	1.31328299555	1.08385794072	0.11617567767799375
fbxw10	52	48	0.760444753909	0.701609247246	1.08385794072	0.11617567767799375
LOC100150424	13	12	0.273417741146	0.252263447888	1.08385794072	0.11617567767799375
LOC101886621	26	24	0.991373224171	0.91467081333	1.08385794072	0.11617567767799375
LOC108179134	65	60	4.16592178244	3.84360498358	1.08385794072	0.11617567767799375
LOC108191533	39	36	1.33358741851	1.23040794223	1.08385794072	0.11617567767799375
LOC110438057	26	24	1.30105368242	1.20039133685	1.08385794072	0.11617567767799344
LOC799924	26	24	0.288547098226	0.266222248678	1.08385794072	0.11617567767799375
mboat7	806	744	10.1925168937	9.40392325483	1.08385794072	0.11617567767799375
pms2	455	420	4.27094720522	3.94050460376	1.08385794072	0.11617567767799404
sccpdhb	312	288	2.58833048932	2.38807171316	1.08385794072	0.11617567767799375
si.ch211.106h11.1	13	12	0.094499767297	0.0871883332186	1.08385794072	0.11617567767799344
si.ch211.244b2.4	26	24	0.335072598471	0.309148077329	1.08385794072	0.11617567767799344
si.ch211.286f9.2	13	12	0.207214547492	0.191182386277	1.08385794072	0.11617567767799375
si.ch73.236c18.5	26	24	0.986621435256	0.910286669673	1.08385794072	0.11617567767799375
si.dkey.206p8.1	208	192	0.515865178725	0.475952760361	1.08385794072	0.11617567767799375
slc37a3	1820	1680	6.32272606422	5.8335376129	1.08385794072	0.11617567767799375
dph6	2989	2759	6.22574462951	5.74389947413	1.08388815953	0.11621590058287919
tagapb	3664	3382	7.43645674819	6.86078701097	1.08390724509	0.11624130394501848
ppp4r1	2974	2745	23.564817653	21.7397832919	1.0839490595	0.11629695841791526
stard13b	1558	1438	1.3517904026	1.24706914474	1.08397389856	0.11633001788042914
spdl1	714	659	6.89220181193	6.35821092512	1.08398445618	0.11634406927910573
man1b1b.2	2401	2216	27.077732372	24.979263541	1.08400843474	0.1163759824392857
nus1	2102	1940	17.9600493968	16.5678550972	1.08402984523	0.11640447714574634
rnf220a	14752	13615	12.5535186074	11.5803571885	1.08403552698	0.11641203875623729
marveld2a	921	850	5.67734193789	5.23713886976	1.0840541141	0.11643677532432908
iqgap3	441	407	1.30580152865	1.2045441838	1.08406279007	0.11644832154933134
eif2a	2192	2023	17.4208608655	16.0699560007	1.0840640052	0.11644993866030179
mrpl1	428	395	6.88782922568	6.35368149157	1.08406901335	0.11645660359473942
brip1	3761	3471	8.02383411802	7.40155489328	1.08407412141	0.11646340146971781
spag9b	2835	2616	6.69627952204	6.17601003527	1.08424038883	0.11668465458956655
tmem168b	815	752	9.47767953978	8.74081633055	1.08430141778	0.11676585769886032
mxd3	1216	1122	12.6522055356	11.6685062436	1.08430378932	0.1167690130928506
ppm1db.2	388	358	5.9216382809	5.46113508004	1.08432371551	0.11679552518092885
hadh	1293	1193	21.1523018722	19.5069466911	1.0843471409	0.1168266923730842
si.ch211.160o17.2	349	322	3.81077350773	3.51425543053	1.08437578971	0.11686480835309293
si.rp71.36a1.3	1149	1060	8.40022713784	7.74580587303	1.0844871761	0.11701299345360953
LOC100333484	284	262	1.12734990814	1.03951659668	1.08449438108	0.1170225782252894
tardbpl	12069	11134	356.45807353	328.683670205	1.08450192645	0.1170326157390106
lrig1	12478	11511	28.3859397433	26.1734572083	1.0845315358	0.1170720040276605
si.ch211.113a14.26	1742	1607	324.702371433	299.393887249	1.08453240117	0.11707315518182863
tcerg1a	4942	4559	19.9427149861	18.388270177	1.08453458613	0.11707606172207705
f13a1b	787	726	2.20672508358	2.03469755149	1.08454697946	0.11709254776979351
smurf1	11080	10221	21.2640187118	19.6059872635	1.08456760815	0.11711998837710583
trak1	3055	2818	4.0712174166	3.75356389018	1.08462717985	0.11719922865451278
gltpb	116	107	1.99461949476	1.83897400534	1.08463713406	0.11721246898448297
tmed10	7148	6593	204.998128299	188.989715063	1.08470520859	0.11730301327770204
pld3	1043	962	8.59153169267	7.92047272183	1.08472461107	0.11732881900778148
adcy5	2278	2101	2.29327339235	2.11406291254	1.08477064649	0.11739004529312369
wu.fj13e08	386	356	30.5272467154	28.1410353938	1.08479472373	0.1174220665597403
mrpl17	373	344	53.4355614934	49.2572010855	1.0848274022	0.11746552581119754
polr3glb	733	676	8.07050178974	7.43931592008	1.08484461158	0.11748841210968522
LOC110437822	540	498	11.2363790047	10.3574228027	1.08486244298	0.1175121252408077
miip	1427	1316	14.4663660769	13.3346342945	1.08487160258	0.11752430599857974
trnau1apa	1952	1800	35.6425584299	32.8512050126	1.08496958989	0.11765460660390675
zgc.173570	873	805	7.09368250417	6.537973046	1.0849972085	0.11769133088551852
adrb1	77	71	9.49383630014	8.74981972198	1.08503221801	0.1177378814482772
LOC101885160	77	71	0.954468915218	0.879668731835	1.08503221801	0.11773788144827692
xirp2a	1142	1053	2.76581043984	2.54902691611	1.08504560009	0.11775567459518378
ube3b	3309	3051	18.2424705392	16.8119789109	1.08508764113	0.11781157199194008
tbc1d1	4230	3900	4.82512422654	4.44654284381	1.08514061284	0.11788199962839706
thoc2	25142	23180	39.9116207369	36.7792370625	1.08516717378	0.11791731198215688
macrod2	5356	4938	0.940482087781	0.866664062452	1.08517490055	0.11792758443958613
si.dkey.67c22.2	15291	14097	228.161896503	210.244029722	1.08522414075	0.1179930457623187
cdan1	1703	1570	10.0065766677	9.22062318193	1.08523865147	0.11801233615761092
sod3a	64	59	2.76956173806	2.551953936	1.08527105407	0.11805541089621634
ube2r2	1484	1368	16.6623858847	15.3525007419	1.085320637	0.1181213219929633
aurkb	3439	3170	104.822825838	96.5767735285	1.0853833899	0.1182047357580792
lrp8	5304	4889	2.70601938471	2.49308547082	1.08540979296	0.1182398303625085
heg1	1175	1083	7.80713108929	7.19236641111	1.08547460502	0.11832597410209274
zgc.162344	2094	1930	8.29514629345	7.64177812168	1.08549949519	0.11835905503342325
gas1a	2464	2271	143.159277388	131.882044392	1.0855099953	0.11837301024607103
mfap2	957	882	52.4995198967	48.3617181539	1.08555944455	0.11843872918656274
opn7d	319	294	0.545942921342	0.502913888395	1.08555944455	0.11843872918656274
st3gal3a	3558	3279	7.52309979216	6.9298213406	1.08561237331	0.11850906913215675
magt1	1900	1751	13.5637350675	12.4940024281	1.08561969197	0.11851879504281002
sox7	51	47	2.32681617131	2.14328289422	1.08563184897	0.11853495055191576
nckap1	11012	10148	16.0486474969	14.7823144498	1.08566541128	0.11857955078967962
anapc7	1784	1644	11.5574542515	10.6453241123	1.08568364191	0.11860377649667944
si.ch211.12m10.1	4152	3826	1.08861485296	1.00265521928	1.08573199643	0.11866803026982621
calm3a	942	868	3.70440919788	3.41175250239	1.08577899343	0.11873047742636163
dclre1c	560	516	1.71763427803	1.58191125381	1.08579686369	0.11875422177976996
pole	8811	8118	21.6329884887	19.9218702591	1.0858914453	0.11887988660637165
ryr1a	483	445	0.544047535078	0.501002011702	1.08591886334	0.11891631324007072
cadm2a	4713	4342	1.01241429301	0.93226716774	1.08597012535	0.11898441565826551
zgc.162972	165	152	2.6319830979	2.42344117402	1.08605198513	0.11909316106028808
rgmd	2068	1905	19.9674130359	18.3846763889	1.0860899922	0.11914364819230809
tapt1a	2144	1975	7.59208988323	6.99026117631	1.08609531057	0.11915071276400245
cops7a	1522	1402	8.9353685477	8.22688778969	1.08611771257	0.11918046975097986
grik1a	3031	2792	2.87054424337	2.64291663864	1.08612742506	0.11919337083273472
gfra2b	837	771	1.37210589619	1.26329940954	1.08612881937	0.1191952228933672
lmf1	634	584	2.07885417076	1.91397983053	1.08614215134	0.11921293151744769
si.dkey.108k21.25	3195	2943	377.531595416	347.586135877	1.08615262937	0.11922684915201959
si.rp71.84d19.3	456	420	9.09110017039	8.36932886352	1.08624004608	0.1193429567566768
ncoa3	19408	17875	33.4941856955	30.8336141402	1.08628802135	0.11940667393809165
ube2f	2000	1842	17.0778635216	15.7210993143	1.08630212049	0.11942539882880919
mapk13	544	501	2.28210589599	2.10070157809	1.08635415891	0.11949450831318897
rreb1a	24239	22322	35.1896936744	32.3909461405	1.08640524181	0.1195623455942802
rps27.1	6181	5692	175.823994167	161.8355887	1.08643590436	0.11960306343764548
si.rp71.1h20.5	316	291	9.63187349946	8.86556501476	1.08643650838	0.1196038655268767
spred2b	7026	6470	15.9221374973	14.655048084	1.0864609523	0.11963632460055926
riox2	1390	1280	36.1928911959	33.3125738488	1.08646336846	0.11963953298156489
zfyve21	379	349	2.89802107053	2.66733459813	1.08648576469	0.1196692722194973
kcnip4	720	663	0.563808737261	0.518922589089	1.08649873626	0.1196864964751448
LOC101884955	240	221	1.61555702388	1.486938705	1.08649873626	0.1196864964751448
axin2	8602	7921	66.0268669679	60.7702478618	1.08649987932	0.11968801426991194
ppp4r4	101	93	0.361401684469	0.332614738796	1.08654741452	0.11975113190182093
ciz1b	467	430	4.45927701558	4.10398504568	1.08657243288	0.1197843503782595
mef2d	4124	3797	8.81377027845	8.11098148319	1.08664657868	0.11988279400707691
ranbp3b	8992	8279	23.9392758094	22.0303975982	1.08664746983	0.11988397714630214
ehd3	1160	1068	4.45773991268	4.10220851639	1.08666828974	0.11991161858543824
adamtsl4	693	638	1.55270380385	1.42878145157	1.08673289547	0.11999738863040219
slc35e2b	2835	2610	24.5422344085	22.583501899	1.08673289547	0.11999738863040219
neo1a	35809	32966	16.09468054	14.8096967086	1.08676638399	0.12004184571894508
psmb5	2015	1855	15.6997809554	14.4461526321	1.08677939069	0.12005911216522162
mrps11	2166	1994	13.6352235293	12.5463877712	1.08678480037	0.12006629346818894
crebzf	3866	3559	211.696673993	194.791461294	1.08678621017	0.12006816495950816
zgc.152816	8071	7430	49.2097817089	45.2796068669	1.08679790118	0.12008368454147522
slc34a2b	5326	4903	27.8882801347	25.660919005	1.08679974125	0.12008612718298674
hspa14	2769	2549	45.2835426002	41.6655402354	1.08683440427	0.1201321406027863
fbxw9	176	162	1.93299070196	1.77836889752	1.08694585508	0.12028007601073024
ptger1a	176	162	2.14557424865	1.97394767975	1.08694585508	0.12028007601073024
arhgef18b	5530	5090	10.3446335758	9.51694381498	1.0869701216	0.12031228441706934
rps26l	6108	5622	171.349587496	157.639343901	1.08697221934	0.12031506867456614
fam73b	842	775	4.72893902992	4.35053902025	1.08697773032	0.12032238316285392
adcy6a.2	1910	1758	4.0944816062	3.76681395298	1.08698801091	0.12033602803776457
fkbp3	1394	1283	19.8737579117	18.2824174172	1.08704212677	0.1204078510367985
exoc3l1.2	1193	1098	23.4089790666	21.5344662673	1.08704709817	0.12041444894808692
fgd5b	113	104	2.87705922046	2.64663127181	1.08706462102	0.1204377045321532
zgc.171967	5373	4945	19.3112981234	17.7644050197	1.08707823887	0.1204557773187022
ndor1	1431	1317	24.1912370349	22.253276318	1.08708653455	0.12046678672821111
luc7l3	9945	9152	83.2329059577	76.5589598142	1.08717393966	0.1205827792007748
phactr4b	7097	6531	12.2480916706	11.2658262572	1.08718982443	0.12060385835141119
rab10	6269	5769	25.5470958355	23.4981433462	1.08719635671	0.12061252663272572
si.ch211.170d8.2	1191	1096	80.5541321407	74.092859881	1.08720505957	0.12062407516164467
mthfd1a	188	173	0.780851074577	0.718201336006	1.08723144254	0.12065908429897046
rbm15b	4047	3724	117.023666517	107.631628535	1.08726094838	0.1206982363686878
chst11	952	876	2.02059480531	1.85838688728	1.08728425665	0.12072916396482772
ptprea	1515	1394	1.13974733392	1.0482104099	1.0873268603	0.12078569274994794
LOC101883269	2216	2039	16.3567769433	15.0430169029	1.0873335481	0.1207945662906494
LOC100331367	563	518	23.9027619895	21.9815946202	1.08739890815	0.12088128465173333
abcd3b	763	702	7.36897914019	6.77656555304	1.08742091883	0.12091048678802756
slc26a5	1213	1116	8.48974827669	7.80706777751	1.08744390578	0.1209409835493807
rps27.2	6301	5797	106.149389605	97.6115174839	1.08746787614	0.1209727842984089
abcc9	375	345	0.980278803883	0.901419984267	1.08748288366	0.12099269397576956
def6b	75	69	0.68861848516	0.633222366534	1.08748288366	0.12099269397576956
hbl3	25	23	2.00991210447	1.84822412808	1.08748288366	0.12099269397576985
si.ch73.72b7.1	125	115	0.435288631755	0.40027170845	1.08748288366	0.12099269397576956
si.dkeyp.80c12.10	575	529	31.5320990126	28.9954899394	1.08748288366	0.12099269397576956
sp9	650	598	38.4181470467	35.3275877936	1.08748288366	0.12099269397576956
trpc2a	175	161	1.14695738017	1.05469005296	1.08748288366	0.12099269397576956
dbn1	9383	8632	8.05662527183	7.40819869722	1.08752823745	0.12105286072562842
supt16h	18150	16697	68.2283160678	62.7359115949	1.0875480141	0.12107909583480975
zbtb17	1324	1218	11.2972087012	10.3877191105	1.08755431111	0.121087449158943
foxj3	6832	6285	7.8797270931	7.24533287511	1.08755901612	0.12109369057067798
zc3h11a	6157	5664	90.2853536194	83.0158725508	1.08756736327	0.12110476339014793
si.ch73.238c9.1	362	333	17.8826599432	16.4421090231	1.08761351224	0.12116598027000092
btr30	312	287	8.44397416917	7.76361412164	1.08763444922	0.12119375244461844
si.dkey.54n8.2	1410	1297	23.4307080067	21.5424958439	1.08765057571	0.12121514329251433
sdf4	973	895	24.9463836214	22.9354641848	1.08767729401	0.12125058288755051
fam60al	4104	3775	65.5062772783	60.2257567278	1.08767877462	0.12125254676530815
nkx2.7	474	436	23.1268062211	21.2624620546	1.08768242181	0.12125738437939042
zgc.112265	10737	9876	58.1026406347	53.4175224506	1.08770751561	0.12129066825281613
stmn1a	1571	1445	91.2404178387	83.8819793783	1.08772371032	0.12131214816421305
lye	11570	10642	866.291926014	796.423204083	1.08772813446	0.1213180160699523
slmapa	15171	13954	20.2255557921	18.594080958	1.0877416226	0.12133590580225011
gas2l3	1371	1261	6.06072583015	5.57175501339	1.08775885077	0.12135875570906385
carkd	2492	2292	14.6483462357	13.4661954766	1.08778654381	0.12139548452515472
med28.2	685	630	30.2521867294	27.8097121001	1.08782811633	0.12145061971866802
si.ch211.113a14.29	6637	6104	756.898886989	695.777397423	1.08784632814	0.1214747723163478
mettl9	386	355	7.99873581109	7.35278968234	1.08785048351	0.12148028313409352
mrps30	2178	2003	10.0515042061	9.23940224971	1.08789550822	0.12153999316225712
zgc.110425	3634	3342	422.110348091	388.004948211	1.08789939416	0.12154514643098567
ints10	1406	1293	11.796144882	10.8428398862	1.08792023177	0.12157277952033861
tvp23b	746	686	8.74968258371	8.04206037034	1.08799016431	0.12166551434048294
LOC100005584	1790	1646	17.5914713967	16.1684619491	1.08801142942	0.1216937119880508
LOC100007467	87	80	0.889585922449	0.817614111569	1.08802662511	0.12171386121942358
foxo1a	994	914	1.57322486287	1.44590698291	1.08805399065	0.12175014676227398
lin9	2398	2205	15.0836969521	13.8629914671	1.0880549835	0.12175146322739847
qtrt1	410	377	4.47879063023	4.1163092689	1.08805979766	0.12175784649483921
nlk1	6633	6099	37.4473781959	34.4159526395	1.08808198884	0.12178727022955088
