number	gene	sample1	sample2	sample1_rpkm	sample2_rpkm	rpkm_ratio	LogFC	DEGs
24169	rgs5a	181	104	1.95633755577	1.12353938017	1.74122740181	-0.800104629200171	NA
24170	zmp.0000001289	61	35	1.22163908079	0.700601187983	1.74370112661	-0.802152780875978	NA
24171	pimr131	82	47	8.64978218489	4.95540231573	1.74552571795	-0.803661613198504	NA
24172	prss12	522	299	1.11650135838	0.639219012149	1.74666481622	-0.804602782629837	NA
24173	LOC108181627	1139	652	450.869618795	257.967257215	1.7477784726	-0.805522337735092	NA
24174	LOC103909971	222	127	2.93596311424	1.67876955315	1.74887798551	-0.806429639835998	NA
24175	cldna	259	148	21.0590550658	12.0279211953	1.7508474427	-0.808053382315662	NA
24176	cryba1l1	56	32	1.22258665113	0.698282797985	1.7508474427	-0.808053382315662	NA
24177	kcnj12b	14	8	0.177878664294	0.10159575298	1.7508474427	-0.808053382315662	NA
24178	LOC108181220	7	4	0.121883638533	0.0696140826212	1.7508474427	-0.808053382315662	NA
24179	LOC110438848	7	4	0.094249261841	0.0538306533982	1.7508474427	-0.808053382315662	NA
24180	LOC110439804	14	8	1.77713544859	1.01501444686	1.7508474427	-0.808053382315662	NA
24181	LOC407628	7	4	0.782282877628	0.446802421816	1.7508474427	-0.808053382315662	NA
24182	mmp19	28	16	0.381781273853	0.21805513407	1.7508474427	-0.808053382315662	NA
24183	myoz1a	7	4	0.0789024168818	0.045065272369	1.7508474427	-0.808053382315662	NA
24184	prss59.2	7	4	0.800116073927	0.456987887359	1.7508474427	-0.808053382315662	NA
24185	si.ch211.105f12.2	7	4	0.149886512924	0.0856079800376	1.7508474427	-0.808053382315662	NA
24186	si.ch211.271e10.3	7	4	0.176108505317	0.100584723158	1.7508474427	-0.808053382315662	NA
24187	si.dkey.238d18.3	14	8	0.547984779229	0.312982596807	1.7508474427	-0.808053382315662	NA
24188	si.dkey.61f9.2	21	12	3.95351471823	2.25805779636	1.7508474427	-0.808053382315662	NA
24189	sst2	14	8	0.845405663017	0.482855126266	1.7508474427	-0.808053382315662	NA
24190	ucn3l	7	4	0.551284164025	0.314867046997	1.7508474427	-0.808053382315662	NA
24191	nansb	517	295	6.5966648504	3.76223253945	1.75339104673	-0.810147786323789	NA
24192	neurog1	835	476	84.4100949496	48.0955182204	1.75505115805	-0.811513084311529	NA
24193	si.ch211.232m10.6	86	49	0.704245015148	0.401061665421	1.75595195419	-0.812253370844947	NA
24194	il4r.2	339	193	2.1821720996	1.24175624288	1.75732726299	-0.813382886126321	NA
24195	klhdc8b	58	33	0.135785122177	0.0772196584239	1.75842686886	-0.814285336027176	NA
24196	LOC100331417	438	249	15.9372902737	9.05585503636	1.75988796306	-0.81548358779115	NA
24197	ankrd24	44	25	0.194640635323	0.11053774184	1.76085228523	-0.81627388912063	NA
24198	adamts6	1583	899	1.37452013176	0.780224573457	1.76169807837	-0.816966694880791	NA
24199	LOC110438382	37	21	3.12850332222	1.77477757941	1.76275796952	-0.817834403108247	NA
24200	wisp1a	37	21	0.697007815934	0.395407553383	1.76275796952	-0.817834403108247	NA
24201	hcn2b	201	114	0.538934888889	0.305516616518	1.76401170919	-0.818860137272245	NA
24202	pla2g4f.1	187	106	2.02876889253	1.14944072007	1.76500523873	-0.819672465582495	NA
24203	cav1	380	215	4.75187399795	2.68725897517	1.76829774944	-0.822361218999545	NA
24204	LOC797394	76	43	2.01445964128	1.13920839515	1.76829774944	-0.822361218999546	NA
24205	LOC110438578	9407	5321	71.9122873709	40.6569654165	1.76875688173	-0.822735761073862	NA
24206	arhgap27l	543	307	1.82780337214	1.03289877564	1.76958615428	-0.82341200269224	NA
24207	LOC100329375	46	26	1.46040603785	0.825047359322	1.77008752449	-0.823820698173978	NA
24208	si.dkey.222h21.8	62	35	1.22502994321	0.691214438846	1.77228639098	-0.825611753699967	NA
24209	zgc.86896	661	373	11.8395837431	6.67780216397	1.77297611586	-0.826173101510512	NA
24210	gdf10a	55	31	1.58247899855	0.891510991426	1.77505270688	-0.827861863395842	NA
24211	ndst3	641	361	0.761235623953	0.428507096735	1.77648311954	-0.829023979989628	NA
24212	lrfn5a	968	545	1.24936354399	0.703071861264	1.77700689335	-0.829449277868364	NA
24213	fgd4b	32	18	0.190641146214	0.1071837407	1.77863867195	-0.830773458815745	NA
24214	ghrl	16	9	1.12781122323	0.634086754672	1.77863867195	-0.830773458815745	NA
24215	si.ch211.282j17.3	16	9	0.894037574433	0.502652724543	1.77863867195	-0.830773458815745	NA
24216	smtlb	16	9	0.354559391628	0.19934312529	1.77863867195	-0.830773458815745	NA
24217	tnni1c	32	18	0.530062581296	0.2980158869	1.77863867195	-0.830773458815745	NA
24218	si.ch211.12e13.1	148	83	3.76245219553	2.10900257565	1.78399601735	-0.835112394540083	NA
24219	olah	107	60	2.2023994175	1.2343925693	1.7841969178	-0.835274851050686	NA
24220	zbtb16a	22353	12519	22.7633808469	12.742666834	1.78639064675	-0.837047602577103	NA
24221	si.ch211.215e19.3	75	42	1.21700503154	0.681192947953	1.78657902316	-0.837199727975178	NA
24222	eps8l1	468	262	2.89582117023	1.62038016925	1.78712454348	-0.837640178304012	NA
24223	zgc.162939	5078	2838	4.71399749193	2.63329057192	1.79015469929	-0.840084265845012	NA
24224	cyp4v7	170	95	1.66082416852	0.927658402247	1.79034024216	-0.840233788064812	NA
24225	lama5	22685	12658	16.9406389864	9.44812951091	1.79301511129	-0.842387647093549	NA
24226	sema3fa	5796	3234	9.0099196995	5.02484074117	1.79307567416	-0.842436376341326	NA
24227	zgc.111983	260	145	9.85875313677	5.49548958065	1.79397176395	-0.843157183271578	NA
24228	marveld1	185	103	21.1620053621	11.7763867216	1.79698627961	-0.845579393591152	NA
24229	map3k15	1276	710	2.51610094833	1.39934718431	1.79805338985	-0.846435859630883	NA
24230	zgc.162193	1915	1065	24.8240080089	13.7988366867	1.79899281168	-0.847189421957177	NA
24231	adipoqa	18	10	0.937207613073	0.520418881762	1.80087165535	-0.848695366813008	NA
24232	cbln17	18	10	0.85900786617	0.476995605778	1.80087165535	-0.848695366813008	NA
24233	ccl20a.3	9	5	0.689656850272	0.382957246411	1.80087165535	-0.848695366813008	NA
24234	cthrc1a	63	35	0.817580431334	0.453991504006	1.80087165535	-0.848695366813008	NA
24235	cyp2x9	18	10	0.395789035838	0.219776370328	1.80087165535	-0.848695366813008	NA
24236	LOC100005948	99	55	0.606342034525	0.336693640951	1.80087165535	-0.848695366813008	NA
24237	LOC110438239	27	15	0.466290377871	0.258924824812	1.80087165535	-0.848695366813008	NA
24238	mettl4	351	195	7.42484312843	4.12291631465	1.80087165535	-0.848695366813008	NA
24239	nrsn1	9	5	0.155537269886	0.0863677705314	1.80087165535	-0.848695366813008	NA
24240	pimr68	27	15	1.84357203416	1.02371095057	1.80087165535	-0.848695366813008	NA
24241	rgs1	9	5	0.184742958117	0.102585299496	1.80087165535	-0.848695366813008	NA
24242	si.dkey.28d5.15	9	5	0.342473158888	0.190170775286	1.80087165535	-0.848695366813008	NA
24243	taar19m	9	5	1.11149129481	0.617196284651	1.80087165535	-0.848695366813008	NA
24244	zbtb47a	18	10	0.216763493249	0.120365875383	1.80087165535	-0.848695366813008	NA
24245	ppap2d	823	456	1.90744752738	1.05634881534	1.80569855306	-0.852557066514942	NA
24246	celf5a	1314	728	0.56696357334	0.313964766341	1.80581910495	-0.852653380381691	NA
24247	lamb2l	426	236	0.845077559823	0.467938432565	1.80595886341	-0.852765031122055	NA
24248	LOC101883459	121	67	0.840617053838	0.465240347361	1.80684469566	-0.85347250707488	NA
24249	ptk2bb	300	166	1.43022776906	0.791009650108	1.80810407163	-0.854477719407014	NA
24250	si.dkey.68o6.6	170	94	3.06799156841	1.69559776898	1.80938641495	-0.855500544718122	NA
24251	coq7	123	68	3.10694946994	1.71683174072	1.80969945758	-0.855750124346958	NA
24252	si.ch73.368j24.9	1728	955	358.028799229	197.773153263	1.81030030276	-0.856229039498415	NA
24253	LOC101884626	38	21	0.51131847501	0.282433966702	1.81040007681	-0.856308550922883	NA
24254	slc6a13l	210	116	1.87147239757	1.03326534351	1.81122149245	-0.856962982796608	NA
24255	zgc.163083	29	16	1.24706484707	0.687702755591	1.81337770851	-0.85867945538563	NA
24256	prss12.2	401	221	0.85652628518	0.471822164662	1.81535830517	-0.860254327321546	NA
24257	gap43	49	27	0.517966920099	0.285272199818	1.81569364428	-0.860520802209797	NA
24258	olfcs2	89	49	3.27564035942	1.80256954542	1.81720609213	-0.861722047109247	NA
24259	cav2	180	99	5.21794718475	2.86848188074	1.81906227813	-0.863194936508123	NA
24260	LOC108181106	40	22	4.01124858395	2.2051188858	1.81906227813	-0.863194936508123	NA
24261	zgc.65894	20	11	0.465630156008	0.255972630297	1.81906227813	-0.863194936508123	NA
24262	b3gnt7	956	525	30.0969572488	16.5201408213	1.82183418255	-0.865391655685321	NA
24263	anxa2a	922	506	9.87250283245	5.41547562359	1.82301676134	-0.866327825993086	NA
24264	oprd1a	73	40	0.356658210945	0.195334565339	1.82588376167	-0.868594924250712	NA
24265	zgc.158773	53	29	4.3446084799	2.37608797455	1.82847122095	-0.870637919693685	NA
24266	pimr130	238	130	8.16242444409	4.45630915238	1.83165578621	-0.873148410537547	NA
24267	chrne	11	6	0.150203344307	0.081889441689	1.83422113045	-0.875167578174199	NA
24268	crx	11	6	0.446958411907	0.243677495853	1.83422113045	-0.875167578174199	NA
24269	ft2	22	12	0.609668401209	0.332385442022	1.83422113045	-0.875167578174199	NA
24270	gnb3a.2	22	12	0.123232296185	0.0671850815258	1.83422113045	-0.875167578174199	NA
24271	LOC101882873	11	6	1.59560273952	0.869907511713	1.83422113045	-0.875167578174199	NA
24272	LOC103909470	11	6	0.0280480741932	0.015291544584	1.83422113045	-0.875167578174199	NA
24273	LOC110439524	11	6	0.748367273126	0.40800275425	1.83422113045	-0.875167578174199	NA
24274	nbl1	55	30	0.907348125072	0.494677610028	1.83422113045	-0.875167578174199	NA
24275	si.busm1.160c18.6	22	12	0.319059012896	0.173947954039	1.83422113045	-0.875167578174199	NA
24276	si.dkey.106l3.7	22	12	0.257351277841	0.140305480931	1.83422113045	-0.875167578174199	NA
24277	taar11	11	6	0.773557756373	0.421736367296	1.83422113045	-0.875167578174199	NA
24278	zgc.92912	33	18	0.757734715714	0.413109795289	1.83422113045	-0.875167578174199	NA
24279	emx2	406	221	11.5294052654	6.27282089899	1.8379936955	-0.878131818051802	NA
24280	bmp3	2252	1220	43.4239126926	23.5131134762	1.8467955227	-0.885024139888039	NA
24281	si.ch73.195i19.3	135	73	15.4896612939	8.37183683501	1.85021060481	-0.887689498428871	NA
24282	LOC101885099	516	279	9.51780013483	5.14376151668	1.85035797324	-0.887804403852124	NA
24283	si.ch211.79k12.1	1001	540	5.58398827073	3.01088329569	1.85460136523	-0.89110912204322	NA
24284	LOC101883615	26	14	1.80145894489	0.969546848998	1.85804218409	-0.893783256341546	NA
24285	LOC110439407	52	28	1.30191989659	0.700694477089	1.85804218409	-0.893783256341546	NA
24286	myha	13	7	0.194556132194	0.10471028799	1.85804218409	-0.893783256341546	NA
24287	dand5	41	22	2.75694890381	1.4786224089	1.86453883508	-0.898818846238844	NA
24288	si.ch211.266g18.6	41	22	0.271495628536	0.145610069057	1.86453883508	-0.898818846238844	NA
24289	itga3b	8025	4304	15.3150865356	8.20987262505	1.86544752093	-0.899521774598461	NA
24290	prss60.3	28	15	0.830568135112	0.444731852517	1.86757060555	-0.901162786707143	NA
24291	fancf	86	46	8.65302788177	4.62612353665	1.8704705599	-0.903401258903143	NA
24292	kctd16b	15	8	0.142850733047	0.0761501816732	1.87590797432	-0.907589055866576	NA
24293	LOC101882928	15	8	0.54738654257	0.291798185233	1.87590797432	-0.907589055866576	NA
24294	mllt11	45	24	1.31487606554	0.700927808583	1.87590797432	-0.907589055866576	NA
24295	r3hdml	30	16	0.689481231008	0.367545338282	1.87590797432	-0.907589055866576	NA
24296	si.dkey.23k10.3	135	72	1.64362168808	0.876173943809	1.87590797432	-0.907589055866576	NA
24297	si.dkey.240e12.6	15	8	1.98620363422	1.05879587987	1.87590797432	-0.907589055866576	NA
24298	smim1	45	24	3.84601249172	2.05021384011	1.87590797432	-0.907589055866576	NA
24299	tbr1b	15	8	0.361938936233	0.192940667233	1.87590797432	-0.907589055866576	NA
24300	LOC108190035	62	33	1.86971791453	0.994690756426	1.8796976874	-0.91050065128648	NA
24301	rab1bb	62	33	1.31855690056	0.701472853535	1.8796976874	-0.91050065128648	NA
24302	zgc.112148	94	50	1.38379832242	0.735706669314	1.88091039559	-0.91143112216097	NA
24303	bfsp1	32	17	0.325170458741	0.172663193542	1.88326447618	-0.913235619007718	NA
24304	cfap161	17	9	0.394442537756	0.208721446008	1.88980358895	-0.918236300066085	NA
24305	cyp7a1b	34	18	0.288962198121	0.152905942084	1.88980358895	-0.918236300066085	NA
24306	LOC101882811	34	18	0.395051903641	0.20904389533	1.88980358895	-0.918236300066085	NA
24307	LOC101884151	17	9	0.321292998149	0.170013963371	1.88980358895	-0.918236300066085	NA
24308	LOC103910027	17	9	0.456230325115	0.241416794731	1.88980358895	-0.918236300066085	NA
24309	LOC110437886	17	9	0.279961788074	0.148143325429	1.88980358895	-0.918236300066085	NA
24310	ndufab1a	510	270	14.4065970269	7.62333033504	1.88980358895	-0.918236300066085	NA
24311	or109.7.2	17	9	2.61737049362	1.38499604347	1.88980358895	-0.918236300066085	NA
24312	cmtm8b	87	46	1.27862222815	0.675725909847	1.89222021758	-0.920080000049773	NA
24313	lrrc3	87	46	1.02512129917	0.541755811318	1.89222021758	-0.920080000049773	NA
24314	bhlhe40	356	188	14.8544156992	7.84066984991	1.89453401095	-0.921843039546818	NA
24315	zgc.136333	72	38	1.66084514287	0.876132888784	1.89565437405	-0.922695948256785	NA
24316	LOC100333313	19	10	0.554093566512	0.291487039436	1.90092008065	-0.926697878814281	NA
24317	LOC103910036	19	10	0.528674549772	0.278115084982	1.90092008065	-0.926697878814281	NA
24318	LOC110439905	19	10	1.0992363908	0.578265442081	1.90092008065	-0.926697878814281	NA
24319	fam181b	99	52	6.0023217928	3.15120869687	1.904768097	-0.929615362196575	NA
24320	slc1a6	82	43	0.537900196052	0.281933088067	1.90790020334	-0.931985710174043	NA
24321	si.ch211.160b11.4	63	33	1.46514761589	0.767086810924	1.91001539204	-0.933584264399521	NA
24322	trim35.31	107	56	0.944162312613	0.493901849985	1.91163955478	-0.9348105246016	NA
24323	si.dkeyp.35e5.5	109	57	3.6306418483	1.89767357211	1.91320672937	-0.935992770870242	NA
24324	LOC100537949	23	12	1.08556696067	0.566108622307	1.91759481819	-0.939297915593914	NA
24325	LOC101885895	23	12	2.95953969518	1.54336029024	1.91759481819	-0.939297915593915	NA
24326	LOC564481	23	12	0.443324180377	0.231187619079	1.91759481819	-0.939297915593915	NA
24327	eya1	4629	2411	7.70314423364	4.01021633577	1.92087996972	-0.941767371947423	NA
24328	fads2	25	13	0.246916976195	0.128334681171	1.92400817879	-0.94411493189169	NA
24329	si.dkey.222b8.4	50	26	0.392172859261	0.203831180961	1.92400817879	-0.94411493189169	NA
24330	ucmab	25	13	0.635012757085	0.330046807537	1.92400817879	-0.94411493189169	NA
24331	fam26f	102	53	2.26900707389	1.17842321678	1.92546026044	-0.945203347666354	NA
24332	chrnb3b	52	27	0.724722944382	0.376116316447	1.92685856128	-0.946250676235681	NA
24333	pmp22a	447	232	17.1090469182	8.87556525861	1.92765715982	-0.946848486313803	NA
24334	rbp4	162	84	5.76765328935	2.98918751599	1.92950534502	-0.948231040363922	NA
24335	megf10	788	408	1.28233240283	0.66362739326	1.93230782192	-0.950324937742938	NA
24336	irak4	87	45	1.42727653017	0.737889156107	1.93426955574	-0.951788859777111	NA
24337	si.ch211.114l13.4	60	31	0.833438850669	0.430401649568	1.93642113478	-0.953392745479701	NA
24338	zgc.101810	91	47	0.731295319625	0.377519163491	1.93710780894	-0.953904248779116	NA
24339	LOC110438301	62	32	3.74243698142	1.93064545671	1.93843824013	-0.954894770644933	NA
24340	LOC110438686	124	64	2.92355892091	1.50820328468	1.93843824013	-0.954894770644933	NA
24341	lypd6	3231	1666	9.6817248661	4.98976989366	1.94031489877	-0.956290810157874	NA
24342	elavl3	1230	634	9.55675831275	4.92361960086	1.9410025728	-0.956802030345253	NA
24343	trim105	561	289	5.15306803157	2.65332592318	1.94211649106	-0.957629738366172	NA
24344	tysnd1	105	54	2.07655683662	1.06742661147	1.94538604744	-0.960056475760712	NA
24345	ngfb.2	78	40	2.63128551426	1.34872406316	1.95094429329	-0.964172584232944	NA
24346	bin2b	240	123	2.70826986163	1.38731649195	1.95216439604	-0.965074550527336	NA
24347	st6galnac2	43	22	0.730367924755	0.37349574624	1.95549194899	-0.967531596322858	NA
24348	ldhd	47	24	0.421852475041	0.215309765415	1.95928166207	-0.970324811214539	NA
24349	ptpreb	194	99	1.21021164717	0.617283311042	1.96054489976	-0.971254682365576	NA
24350	LOC101883645	108	55	0.944948625233	0.480990915644	1.96458726038	-0.974226248896867	NA
24351	LOC797711	59	30	2.0253052241	1.02931776546	1.96761903084	-0.976450914011381	NA
24352	zgc.171490	852	431	8.0497074466	4.07012282141	1.97775541423	-0.983864021394798	NA
24353	cfap45	97	49	0.659655351695	0.333066672639	1.98055045996	-0.985901458329977	NA
24354	grem1b	97	49	2.21376372692	1.11775174209	1.98055045996	-0.985901458329977	NA
24355	il4r.1	99	50	1.3469392518	0.679943084936	1.98095882088	-0.986198890562943	NA
24356	loxl1	220	111	1.41628010004	0.71423181796	1.98294176265	-0.987642307432611	NA
24357	si.dkey.125i10.3	828	417	12.3978965291	6.2408460313	1.98657304907	-0.990281844312719	NA
24358	nos1	1323	666	1.61911017941	0.814667761901	1.98744844847	-0.990917439465472	NA
24359	dnaaf4	165	83	2.12733355732	1.06959528929	1.9889144788	-0.991981243156949	NA
24360	arhgap27	1342	675	2.77991193384	1.39756506948	1.9891109148	-0.992123724520048	NA
24361	fam189a1	2188	1098	1.71785930462	0.861652904944	1.99367900319	-0.995433144045416	NA
24362	adrb2a	52	26	6.42722657248	3.21205783769	2.00096850594	-1.00069846025806	Slightly downregulated
24363	atoh1a.2	4	2	0.367554848866	0.183688472744	2.00096850594	-1.00069846025806	Slightly downregulated
24364	atoh1a	4	2	0.367554848866	0.183688472744	2.00096850594	-1.00069846025806	Slightly downregulated
24365	bhlha9	4	2	0.587011987896	0.293363931592	2.00096850594	-1.00069846025806	Slightly downregulated
24366	btr09	6	3	0.139516297942	0.0697243847307	2.00096850594	-1.00069846025806	Slightly downregulated
24367	c14h4orf45	30	15	0.686753105608	0.343210352171	2.00096850594	-1.00069846025806	Slightly downregulated
24368	c1ql4b.2	4	2	0.234210699725	0.117048668697	2.00096850594	-1.00069846025806	Slightly downregulated
24369	c1ql4b.3	8	4	0.46842139945	0.234097337394	2.00096850594	-1.00069846025806	Slightly downregulated
24370	ca15c	2	1	0.0384808958553	0.0192311351933	2.00096850594	-1.00069846025806	Slightly downregulated
24371	calhm3	8	4	0.54574810666	0.272741977217	2.00096850594	-1.00069846025806	Slightly downregulated
24372	cbln1	22	11	0.540202429279	0.269970480632	2.00096850594	-1.00069846025806	Slightly downregulated
24373	cd164l2	2	1	0.0326400828682	0.0163121422308	2.00096850594	-1.00069846025806	Slightly downregulated
24374	cdh19	200	100	1.82163877564	0.910378534309	2.00096850594	-1.00069846025806	Slightly downregulated
24375	chrm2b	12	6	0.458603115544	0.229190571557	2.00096850594	-1.00069846025806	Slightly downregulated
24376	cryba2a	8	4	0.351452854903	0.175641372595	2.00096850594	-1.00069846025806	Slightly downregulated
24377	crybb1l3	12	6	0.218768859869	0.109331485838	2.00096850594	-1.00069846025806	Slightly downregulated
24378	dicp3.3	2	1	0.133708286132	0.0668217844183	2.00096850594	-1.00069846025806	Slightly downregulated
24379	dnajc22	6	3	0.145381915494	0.0726557739728	2.00096850594	-1.00069846025806	Slightly downregulated
24380	edaradd	18	9	0.234647091964	0.117266759205	2.00096850594	-1.00069846025806	Slightly downregulated
24381	emx3	352	176	4.54454392826	2.27117214227	2.00096850594	-1.00069846025806	Slightly downregulated
24382	foxd1	12	6	1.00841444848	0.503963178573	2.00096850594	-1.00069846025806	Slightly downregulated
24383	foxi2	4	2	0.233121769699	0.116504467215	2.00096850594	-1.00069846025806	Slightly downregulated
24384	fshb	4	2	0.100197716502	0.0500746094725	2.00096850594	-1.00069846025806	Slightly downregulated
24385	fsip1.2	8	4	1.82606157084	0.912588861554	2.00096850594	-1.00069846025806	Slightly downregulated
24386	ftr41	4	2	0.0673555678488	0.0336614832511	2.00096850594	-1.00069846025806	Slightly downregulated
24387	fzd9a	4	2	0.226538888401	0.113214619685	2.00096850594	-1.00069846025806	Slightly downregulated
24388	hoxd13a	10	5	0.511464882347	0.25560866192	2.00096850594	-1.00069846025806	Slightly downregulated
24389	impg2b.2	4	2	0.0157053401789	0.00784886925118	2.00096850594	-1.00069846025806	Slightly downregulated
24390	impg2b	8	4	0.0314106803578	0.0156977385024	2.00096850594	-1.00069846025806	Slightly downregulated
24391	insl3	2	1	0.220883732597	0.110388410383	2.00096850594	-1.00069846025806	Slightly downregulated
24392	insl5b	2	1	0.231596338565	0.115742120817	2.00096850594	-1.00069846025806	Slightly downregulated
24393	kcnj8	4	2	0.255819424997	0.127847801821	2.00096850594	-1.00069846025806	Slightly downregulated
24394	LOC100148237	2	1	0.0225351044042	0.0112620984975	2.00096850594	-1.00069846025806	Slightly downregulated
24395	LOC100150003	2	1	0.0685136970614	0.0342402675794	2.00096850594	-1.00069846025806	Slightly downregulated
24396	LOC100332300	4	2	0.314690003971	0.157268844081	2.00096850594	-1.00069846025806	Slightly downregulated
24397	LOC100537055	4	2	0.191376363738	0.0956418670109	2.00096850594	-1.00069846025806	Slightly downregulated
24398	LOC101882666	4	2	0.0359796261193	0.0179811056558	2.00096850594	-1.00069846025806	Slightly downregulated
24399	LOC101884023	4	2	0.14484527867	0.0723875854314	2.00096850594	-1.00069846025806	Slightly downregulated
24400	LOC101885543	16	8	0.382570203524	0.191192516218	2.00096850594	-1.00069846025806	Slightly downregulated
24401	LOC101885775	2	1	0.316344525548	0.15809570446	2.00096850594	-1.00069846025806	Slightly downregulated
24402	LOC103909389	4	2	0.0841050164374	0.0420321540232	2.00096850594	-1.00069846025806	Slightly downregulated
24403	LOC103909421	6	3	0.194552906098	0.0972293694381	2.00096850594	-1.00069846025806	Slightly downregulated
24404	LOC103909484	6	3	0.352001143288	0.175915384096	2.00096850594	-1.00069846025806	Slightly downregulated
24405	LOC103909942	86	43	14.2627085813	7.12790258265	2.00096850594	-1.00069846025806	Slightly downregulated
24406	LOC103910101	2	1	0.388185346834	0.193998728956	2.00096850594	-1.00069846025806	Slightly downregulated
24407	LOC103910251	4	2	0.188616704575	0.0942627052922	2.00096850594	-1.00069846025806	Slightly downregulated
24408	LOC108182761	2	1	0.251331364909	0.125604857929	2.00096850594	-1.00069846025806	Slightly downregulated
24409	LOC108184065	4	2	0.537700882568	0.268720312674	2.00096850594	-1.00069846025806	Slightly downregulated
24410	LOC110438096	90	45	1.90971420099	0.954394931915	2.00096850594	-1.00069846025806	Slightly downregulated
24411	LOC110438134	4	2	0.189866610159	0.0948873555955	2.00096850594	-1.00069846025806	Slightly downregulated
24412	LOC110438220	6	3	0.355187300822	0.177507691784	2.00096850594	-1.00069846025806	Slightly downregulated
24413	LOC110438488	4	2	0.452396456837	0.226088744272	2.00096850594	-1.00069846025806	Slightly downregulated
24414	LOC110438594	6	3	0.120853097401	0.0603973011279	2.00096850594	-1.00069846025806	Slightly downregulated
24415	LOC110438607	4	2	0.115909706722	0.0579268021349	2.00096850594	-1.00069846025806	Slightly downregulated
24416	LOC110439897	2	1	0.495623795381	0.247691952127	2.00096850594	-1.00069846025806	Slightly downregulated
24417	LOC110439904	4	2	0.602893073741	0.301300631144	2.00096850594	-1.00069846025806	Slightly downregulated
24418	LOC110439914	2	1	0.105559173262	0.0527540403302	2.00096850594	-1.00069846025806	Slightly downregulated
24419	LOC110439980	4	2	0.0621192739617	0.0310446035393	2.00096850594	-1.00069846025806	Slightly downregulated
24420	LOC798514	6	3	0.434745149995	0.217267362632	2.00096850594	-1.00069846025806	Slightly downregulated
24421	LOC799227	8	4	0.616482876632	0.308092243732	2.00096850594	-1.00069846025806	Slightly downregulated
24422	lrrc4.2	64	32	2.05310228225	1.0260542713	2.00096850594	-1.00069846025806	Slightly downregulated
24423	ly86	12	6	0.262058923168	0.130966040889	2.00096850594	-1.00069846025806	Slightly downregulated
24424	mfap4	4	2	0.408477452541	0.204139870932	2.00096850594	-1.00069846025806	Slightly downregulated
24425	mpeg1.3.2	26	13	1.75931955437	0.879234005503	2.00096850594	-1.00069846025806	Slightly downregulated
24426	olfm3b	2	1	0.0182661593076	0.00912865907353	2.00096850594	-1.00069846025806	Slightly downregulated
24427	or106.9.2	14	7	2.23794421528	1.11843050434	2.00096850594	-1.00069846025806	Slightly downregulated
24428	or108.3.2	8	4	0.889412102872	0.444490805443	2.00096850594	-1.00069846025806	Slightly downregulated
24429	or111.10	4	2	0.423127487759	0.211461343096	2.00096850594	-1.00069846025806	Slightly downregulated
24430	or137.4	14	7	1.22223186685	0.610820141954	2.00096850594	-1.00069846025806	Slightly downregulated
24431	ora4	2	1	0.0519950991698	0.0259849662878	2.00096850594	-1.00069846025806	Slightly downregulated
24432	pih1d3	24	12	0.672902837942	0.336288570232	2.00096850594	-1.00069846025806	Slightly downregulated
24433	pimr157	4	2	0.180470092259	0.0901913706905	2.00096850594	-1.00069846025806	Slightly downregulated
24434	plek	2	1	0.0197184009829	0.00985442845521	2.00096850594	-1.00069846025806	Slightly downregulated
24435	pnpla1	36	18	0.511107653453	0.255430133925	2.00096850594	-1.00069846025806	Slightly downregulated
24436	ppp1r27a	2	1	0.041461362155	0.0207206470426	2.00096850594	-1.00069846025806	Slightly downregulated
24437	prop1	2	1	0.0471098721886	0.0235435350675	2.00096850594	-1.00069846025806	Slightly downregulated
24438	psmb12	4	2	0.142816825918	0.0713738499602	2.00096850594	-1.00069846025806	Slightly downregulated
24439	ptgfr	8	4	0.209282534815	0.104590619089	2.00096850594	-1.00069846025806	Slightly downregulated
24440	pvalb2	2	1	0.145124767871	0.0725272623932	2.00096850594	-1.00069846025806	Slightly downregulated
24441	pvalb8	4	2	0.0705295144289	0.0352476884166	2.00096850594	-1.00069846025806	Slightly downregulated
24442	qdprb2.5	6	3	0.282217301873	0.141040351727	2.00096850594	-1.00069846025806	Slightly downregulated
24443	scn3b	38	19	0.396121221908	0.197964745938	2.00096850594	-1.00069846025806	Slightly downregulated
24444	si.ch211.159e12.5	2	1	0.0480427409448	0.0240097436827	2.00096850594	-1.00069846025806	Slightly downregulated
24445	si.ch211.162k9.5	16	8	0.361265258237	0.180545199569	2.00096850594	-1.00069846025806	Slightly downregulated
24446	si.ch211.1a19.2	4	2	0.109218966708	0.0545830513491	2.00096850594	-1.00069846025806	Slightly downregulated
24447	si.ch211.207c7.2	6	3	0.170578516611	0.0852479767196	2.00096850594	-1.00069846025806	Slightly downregulated
24448	si.ch211.213d14.2	2	1	0.0532466626189	0.0266104451223	2.00096850594	-1.00069846025806	Slightly downregulated
24449	si.ch211.214p13.8	16	8	0.449104151964	0.224443388604	2.00096850594	-1.00069846025806	Slightly downregulated
24450	si.ch211.282j17.12	2	1	0.0468676809155	0.0234224980435	2.00096850594	-1.00069846025806	Slightly downregulated
24451	si.ch73.223f5.1	8	4	0.142529263909	0.0712301385484	2.00096850594	-1.00069846025806	Slightly downregulated
24452	si.ch73.248e21.7	2	1	0.0884314061718	0.0441943018639	2.00096850594	-1.00069846025806	Slightly downregulated
